state,county,key,url,source,status,kind,finalUrl
NJ,Butler Boro,NJ-ButlerBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Caldwell Borough Twp,NJ-CaldwellBoroughTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Camden City,NJ-CamdenCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Cape May City,NJ-CapeMayCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Cape May Point Boro,NJ-CapeMayPointBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Carlstadt Boro,NJ-CarlstadtBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Carneys Point Twp,NJ-CarneysPointTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Carteret Boro,NJ-CarteretBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Chatham Boro,NJ-ChathamBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Chesilhurst Boro,NJ-ChesilhurstBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Chesterfield Twp,NJ-ChesterfieldTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Chester Twp,NJ-ChesterTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Clayton Boro,NJ-ClaytonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Clementon Boro,NJ-ClementonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Collingswood Boro,NJ-CollingswoodBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Commercial Twp,NJ-CommercialTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Cresskill Boro,NJ-CresskillBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Deal Boro,NJ-DealBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Deerfield Twp,NJ-DeerfieldTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Delanco Twp,NJ-DelancoTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Delran Twp,NJ-DelranTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Dennis Twp,NJ-DennisTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Dover Town,NJ-DoverTown,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Dumont Boro,NJ-DumontBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Eagleswood Twp,NJ-EagleswoodTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Eastampton Twp,NJ-EastamptonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,East Hanover Twp,NJ-EastHanoverTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,East Windsor Twp,NJ-EastWindsorTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Eatontown Boro,NJ-EatontownBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Edgewater Park Twp,NJ-EdgewaterParkTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Egg Harbor Twp,NJ-EggHarborTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Elizabeth City,NJ-ElizabethCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Elk Twp,NJ-ElkTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Elmwood Park Boro,NJ-ElmwoodParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Emerson Boro,NJ-EmersonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Englishtown Boro,NJ-EnglishtownBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Estell Manor City,NJ-EstellManorCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Evesham Twp,NJ-EveshamTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Fairfield Twp,NJ-FairfieldTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Fair Haven Boro,NJ-FairHavenBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Fair Lawn Boro,NJ-FairLawnBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Fairview Boro,NJ-FairviewBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Far Hills Boro,NJ-FarHillsBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Farmingdale Boro,NJ-FarmingdaleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Florham Park Boro,NJ-FlorhamParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Folsom Boro,NJ-FolsomBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Franklin Lakes Boro,NJ-FranklinLakesBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Franklin Twp,NJ-FranklinTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Freehold Boro,NJ-FreeholdBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Freehold Twp,NJ-FreeholdTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Galloway Twp,NJ-GallowayTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Gibbsboro Boro,NJ-GibbsboroBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Glassboro Boro,NJ-GlassboroBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Glen Ridge Borough Twp,NJ-GlenRidgeBoroughTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Gloucester Township,NJ-GloucesterTownship,https://wipp.edmundsassoc.com/Wipp/?wippid=Gloucestertownship,Base,200,ok,https://wipp.edmundsassoc.com/Wipp/?wippid=Gloucestertownship
NJ,Greenwich Twp,NJ-GreenwichTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hackensack City,NJ-HackensackCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hackettstown Town,NJ-HackettstownTown,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Haddonfield Boro,NJ-HaddonfieldBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Haddon Heights Boro,NJ-HaddonHeightsBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Haledon Boro,NJ-HaledonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hamilton Township,NJ-HamiltonTownship,https://wipp.edmundsassoc.com/Wipp/?wippid=Hamiltontownship,Base,200,ok,https://wipp.edmundsassoc.com/Wipp/?wippid=Hamiltontownship
NJ,Hamilton Twp,NJ-HamiltonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hammonton Town,NJ-HammontonTown,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Harrison Twp,NJ-HarrisonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Harvey Cedars Boro,NJ-HarveyCedarsBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Haworth Boro,NJ-HaworthBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hazlet Twp,NJ-HazletTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Helmetta Boro,NJ-HelmettaBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Highland Park Boro,NJ-HighlandParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Highlands Boro,NJ-HighlandsBoro,https://wipp.edmundsassoc.com/Wipp/?wippid=1319,Search,200,ok,https://wipp.edmundsassoc.com/Wipp/?wippid=1319
NJ,Hightstown Boro,NJ-HightstownBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hillsborough Twp,NJ-HillsboroughTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hillsdale Boro,NJ-HillsdaleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Holmdel Twp,NJ-HolmdelTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Hopatcong Boro,NJ-HopatcongBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Howell Twp,NJ-HowellTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Interlaken Boro,NJ-InterlakenBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Irvington Twp,NJ-IrvingtonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Island Heights Boro,NJ-IslandHeightsBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Jamesburg Boro,NJ-JamesburgBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Jefferson Twp,NJ-JeffersonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Keansburg Boro,NJ-KeansburgBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Kenilworth Boro,NJ-KenilworthBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Keyport Boro,NJ-KeyportBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Kinnelon Boro,NJ-KinnelonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lake Como Boro,NJ-LakeComoBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lakehurst Boro,NJ-LakehurstBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lakewood Twp,NJ-LakewoodTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Laurel Springs Boro,NJ-LaurelSpringsBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lavallette Boro,NJ-LavalletteBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lawnside Boro,NJ-LawnsideBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lawrence Twp,NJ-LawrenceTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Leonia Boro,NJ-LeoniaBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lincoln Park Boro,NJ-LincolnParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Linden City,NJ-LindenCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lindenwold Boro,NJ-LindenwoldBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Linwood City,NJ-LinwoodCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Little Ferry Boro,NJ-LittleFerryBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Little Silver Boro,NJ-LittleSilverBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Livingston Twp,NJ-LivingstonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Loch Arbour Village,NJ-LochArbourVillage,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Logan Twp,NJ-LoganTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Long Beach Twp,NJ-LongBeachTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Longport Boro,NJ-LongportBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lower Alloways Creek Twp,NJ-LowerAllowaysCreekTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Lower Twp,NJ-LowerTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Madison Boro,NJ-MadisonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Magnolia Boro,NJ-MagnoliaBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Manasquan Boro,NJ-ManasquanBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mannington Twp,NJ-ManningtonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mansfield Twp,NJ-MansfieldTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mantoloking Boro,NJ-MantolokingBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mantua Twp,NJ-MantuaTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Manville Boro,NJ-ManvilleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Maplewood Twp,NJ-MaplewoodTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Matawan Boro,NJ-MatawanBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Maurice River Twp,NJ-MauriceRiverTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Medford Lakes Boro,NJ-MedfordLakesBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mendham Twp,NJ-MendhamTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Merchantville Boro,NJ-MerchantvilleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Metuchen Boro,NJ-MetuchenBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Middletown Twp,NJ-MiddletownTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Middle Twp,NJ-MiddleTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Midland Park Boro,NJ-MidlandParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Millburn Twp,NJ-MillburnTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Millstone Twp,NJ-MillstoneTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Milltown Boro,NJ-MilltownBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Millville City,NJ-MillvilleCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Monroe Twp,NJ-MonroeTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Montclair Twp,NJ-MontclairTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Montvale Boro,NJ-MontvaleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Montville Twp,NJ-MontvilleTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Morristown Town,NJ-MorristownTown,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Morris Twp,NJ-MorrisTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mountainside Boro,NJ-MountainsideBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mount Arlington Boro,NJ-MountArlingtonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mount Ephraim Boro,NJ-MountEphraimBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mount Laurel Twp,NJ-MountLaurelTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mount Olive Twp,NJ-MountOliveTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Mullica Twp,NJ-MullicaTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,National Park Boro,NJ-NationalParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Neptune City Boro,NJ-NeptuneCityBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Netcong Boro,NJ-NetcongBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Newark City,NJ-NewarkCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,New Hanover Twp,NJ-NewHanoverTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Bergen Twp,NJ-NorthBergenTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Brunswick Twp,NJ-NorthBrunswickTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Caldwell Boro,NJ-NorthCaldwellBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Northfield City,NJ-NorthfieldCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Haledon Boro,NJ-NorthHaledonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Hanover Twp,NJ-NorthHanoverTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,North Plainfield Boro,NJ-NorthPlainfieldBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Oakland Boro,NJ-OaklandBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Oaklyn Boro,NJ-OaklynBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Ocean City,NJ-OceanCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Ocean Gate Boro,NJ-OceanGateBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Oceanport Boro,NJ-OceanportBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Ocean Twp,NJ-OceanTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Oldmans Twp,NJ-OldmansTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Old Tappan Boro,NJ-OldTappanBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Oradell Boro,NJ-OradellBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Paramus Boro,NJ-ParamusBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Park Ridge Boro,NJ-ParkRidgeBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Parsippanytroy Hills Twp,NJ-ParsippanytroyHillsTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Passaic City,NJ-PassaicCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Paterson City,NJ-PatersonCity,https://wipp.edmundsassoc.com/Wipp/,Base,200,ok,https://wipp.edmundsassoc.com/Wipp/
NJ,Peapack Gladstone Boro,NJ-PeapackGladstoneBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pemberton Twp,NJ-PembertonTwp,https://wipp.edmundsassoc.com/Wipp/?wippid=0329,Base,200,ok,https://wipp.edmundsassoc.com/Wipp/?wippid=0329
NJ,Pennsauken Twp,NJ-PennsaukenTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Penns Grove Boro,NJ-PennsGroveBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pennsville Twp,NJ-PennsvilleTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Perth Amboy City,NJ-PerthAmboyCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pilesgrove Twp,NJ-PilesgroveTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pine Beach Boro,NJ-PineBeachBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pine Hill Boro,NJ-PineHillBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pitman Boro,NJ-PitmanBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pittsgrove Twp,NJ-PittsgroveTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Pleasantville City,NJ-PleasantvilleCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Plumsted Twp,NJ-PlumstedTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Point Pleasant Beach Boro,NJ-PointPleasantBeachBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Port Republic City,NJ-PortRepublicCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Prospect Park Boro,NJ-ProspectParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Quinton Twp,NJ-QuintonTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Rahway City,NJ-RahwayCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Raritan Boro,NJ-RaritanBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Red Bank Boro,NJ-RedBankBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Ridgewood Village,NJ-RidgewoodVillage,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Riverdale Boro,NJ-RiverdaleBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Riverton Boro,NJ-RivertonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,River Vale Twp,NJ-RiverValeTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Robbinsville Twp,NJ-RobbinsvilleTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Roseland Boro,NJ-RoselandBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Roxbury Twp,NJ-RoxburyTwp,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Rumson Boro,NJ-RumsonBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Runnemede Boro,NJ-RunnemedeBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Rutherford Boro,NJ-RutherfordBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Salem City,NJ-SalemCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Sea Bright Boro,NJ-SeaBrightBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Sea Girt Boro,NJ-SeaGirtBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Sea Isle City,NJ-SeaIsleCity,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Seaside Park Boro,NJ-SeasideParkBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
NJ,Shrewsbury Boro,NJ-ShrewsburyBoro,https://lots.signatureinfo.com/,Base,503,gateway_soft,https://lots.signatureinfo.com/
