state,county,key,primary_search_url,source,active,confidence_base,quality,version
KY,Bullitt,KY-Bullitt,http://ptax1.csiky.com/bullitt_current/,Search,true,0.92,ok,1
KY,Caldwell,KY-Caldwell,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Calloway,KY-Calloway,https://kycopvdwebportal.pvdconnect.com/,Base,false,0.78,ok,1
KY,Campbell,KY-Campbell,http://www.campbellcountykypva.org/tracoms_pva/cpt/,Base,true,0.78,ok,1
KY,Daviess,KY-Daviess,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Elliott,KY-Elliott,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Fayette,KY-Fayette,https://fayettesheriff.com/property_taxes_lookup_2025.php,Search,true,0.92,ok,1
KY,Fleming,KY-Fleming,http://fleming.truelevy.com/,Base,false,0.78,ok,1
KY,Floyd,KY-Floyd,https://americanlandrecords.com/delinquent-tax?countyId=1029,Search,true,0.92,ok,1
KY,Floyd Clerk,KY-FloydClerk,https://americanlandrecords.com/,Search,true,0.92,ok,1
KY,Franklin,KY-Franklin,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Grant,KY-Grant,https://ecclix.com/ecclix/,Base,true,0.78,ok,1
KY,Graves,KY-Graves,https://ecclix.com/ecclix/,Base,true,0.78,ok,1
KY,Green,KY-Green,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Greenup,KY-Greenup,http://greenup.truelevy.com/,Base,false,0.78,ok,1
KY,Hancock,KY-Hancock,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Hardin,KY-Hardin,http://www.compuaid.com:8080/hcs2013/,Base,true,0.78,ok,1
KY,Harrison,KY-Harrison,https://view.properlytaxes.com/,Base,true,0.78,ok,1
KY,Henderson,KY-Henderson,http://taxmaster.hendersonky.us/Tax_KY_Web_2005/Secure/Assessor/,Base,false,0.78,ok,1
KY,Henry,KY-Henry,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Hopkins,KY-Hopkins,https://www.hopkinscountysheriff.com/index.php/taxes,Search,true,0.92,ok,1
KY,Jassamine,KY-Jassamine,https://jessaminesheriff.org/pay-taxes/,Search,true,0.92,ok,1
KY,Jefferson,KY-Jefferson,https://pay-jeffersonky-sheriff.com/#/WildfireSearch,Search,true,0.92,ok,1
KY,Jefferson City,KY-JeffersonCity,https://taxes.jeffersontownky.com/#,Base,true,0.78,ok,1
KY,Johnson,KY-Johnson,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Knox,KY-Knox,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,La Rue,KY-LaRue,https://view.properlytaxes.com/index?id=192&loc=2,Search,true,0.92,ok,1
KY,Logan,KY-Logan,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Madison,KY-Madison,https://ecclix.com/ecclix/,Base,true,0.78,ok,1
KY,Marshall,KY-Marshall,https://view.properlytaxes.com/,Base,true,0.78,ok,1
KY,Mason,KY-Mason,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Mc Cracken,KY-McCracken,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Meade,KY-Meade,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Menifee,KY-Menifee,http://menifee.truelevy.com/,Base,false,0.78,ok,1
KY,Montgomery,KY-Montgomery,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Mt Sterling,KY-MtSterling,http://mtsterling.truelevy.com/,Base,false,0.78,ok,1
KY,Muhlenberg,KY-Muhlenberg,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Nelson,KY-Nelson,http://nelson.kysheriff.org/tax/bills/,Base,false,0.78,ok,1
KY,Oldham,KY-Oldham,http://ptax1.csiky.com/oldham_current/,Search,true,0.92,ok,1
KY,Owen,KY-Owen,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Scott,KY-Scott,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Shelby,KY-Shelby,http://shelby.kysheriff.org/tax/bills/,Base,false,0.78,ok,1
KY,Simpson,KY-Simpson,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Spencer,KY-Spencer,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Union,KY-Union,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
KY,Warren,KY-Warren,https://ecclix.com/ecclix/,Base,true,0.78,ok,1
KY,Whitley,KY-Whitley,https://ecclix.com/ecclix/,Base,true,0.78,ok,1
KY,Woodford,KY-Woodford,https://ecclix.com/ecclix/login.aspx,Search,true,0.92,ok,1
LA,Allen Parish,LA-AllenParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Ascension Parish,LA-AscensionParish,https://secure.parishapso.com/propertyTax/,Base,true,0.78,ok,1
LA,Beauregard Parish,LA-BeauregardParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Bossier Parish,LA-BossierParish,http://www.bossiersheriff.com/property-details/,Base,true,0.78,ok,1
LA,Caddo Parish,LA-CaddoParish,http://mytax.eztaxonline.net/caddo/tax/faces/,Base,false,0.78,ok,1
LA,Caddo Parish Assessor,LA-CaddoParishAssessor,https://www.actdatascout.com/RealProperty/Index,Search,true,0.644,ok,1
LA,Calcasieu Parish,LA-CalcasieuParish,http://208.180.188.69/TCMOnline/,Base,true,0.78,ok,1
LA,De Soto Parish,LA-DeSotoParish,https://snstaxpayments.com/desoto/,Base,true,0.78,ok,1
LA,East Baton Rouge Parish,LA-EastBatonRougeParish,http://www.ebrso.org/DesktopModules/TCMOnline/,Base,false,0.78,ok,1
LA,Gretna City,LA-GretnaCity,https://www.municipalonlinepayments.com/gretnala/tax/,Base,true,0.78,ok,1
LA,Harahan City,LA-HarahanCity,https://www.municipalonlinepayments.com/harahanla/tax/,Base,true,0.78,ok,1
LA,Iberville Parish,LA-IbervilleParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Jefferson Parish,LA-JeffersonParish,https://eservices.jpso.com/eservicespt/propertytax/,Base,true,0.78,ok,1
LA,Kenner City,LA-KennerCity,https://payments.kenner.la.us/RE_PropertyTax/RETaxSelfService.aspx,Base,true,0.78,ok,1
LA,Lafayette Parish,LA-LafayetteParish,http://webtax.lafayettesheriff.com/paymentweb/,Base,false,0.78,ok,1
LA,Lincoln Parish,LA-LincolnParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Livingston Parish,LA-LivingstonParish,http://www.lpso.org/General/,Base,false,0.78,ok,1
LA,Natchitoches Parish,LA-NatchitochesParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,New Iberia City,LA-NewIberiaCity,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,New Orleans Parish,LA-NewOrleansParish,http://services.nola.gov/,Base,false,0.78,ok,1
LA,Sabine Parish,LA-SabineParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Shreveport,LA-Shreveport,http://www.shreveportla.gov/tax_web/,Base,false,0.78,ok,1
LA,St James Parish,LA-StJamesParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,St John The Baptist Parish,LA-StJohnTheBaptistParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,St Mary Parish,LA-StMaryParish,https://snstaxpayments.com/stmary/,Base,true,0.78,ok,1
LA,St Tammany Parish,LA-StTammanyParish,https://secure.stpsopayments.com/propertyTax/,Base,true,0.78,ok,1
LA,Tangipahoa Parish,LA-TangipahoaParish,http://snstaxpayments.com/,Base,true,0.78,ok,1
LA,Terrebonne Parish,LA-TerrebonneParish,http://tpso.net/,Base,true,0.78,ok,1
MA,Arlington Town,MA-ArlingtonTown,https://www.invoicecloud.com/portal/,Base,true,0.78,ok,1
MA,Barnstable Town,MA-BarnstableTown,https://www.invoicecloud.com/portal/2/customerlocator.aspx?iti=8&bg=e547f99d-4428-4d04-85c8-4c7b2efb3256&vsii=1,Search,true,0.92,ok,1
MA,Boston City,MA-BostonCity,https://www.boston.gov/real-estate-taxes?input1=,Search,true,0.92,ok,1
MA,Cambridge,MA-Cambridge,https://www.cambridgema.gov/externallinks/paybillsonline/InvoiceCloud,Search,true,0.92,ok,1
MA,Gloucester,MA-Gloucester,http://eportal.gloucester-ma.gov/webuserinterface/,Base,false,0.78,ok,1
MA,Lowell City,MA-LowellCity,https://www.invoicecloud.com/portal/(S(e3qdmnuh3cq23pd5wadi14kr))/2/,Base,true,0.78,ok,1
MA,Malden City,MA-MaldenCity,https://www.invoicecloud.com/portal/,Base,true,0.78,ok,1
MA,Waltham City,MA-WalthamCity,https://web-server.city.waltham.ma.us/GovernEcomponents/WebUserInterface/,Base,true,0.78,ok,1
MA,Worcester City,MA-WorcesterCity,https://unipaygold.unibank.com/transactioninfo.aspx?TID=3486,Search,true,0.92,ok,1
MA,Worcester City Lien,MA-WorcesterCityLien,https://www.worcesterma.gov/finance/liens-auctions/municipal-lien,Search,true,0.92,ok,1
MD,Aberdeen,MD-Aberdeen,http://propertytax.aberdeenmd.gov:8000/cgi-bin/,Base,true,0.78,ok,1
MD,Allegany,MD-Allegany,http://propertytaxes.allconet.org/account/,Base,true,0.78,ok,1
MD,Anne Arundel,MD-AnneArundel,https://aacounty.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
MD,Anne Arundel Utility,MD-AnneArundelUtility,https://aacounty.munisselfservice.com/citizens/UtilityBilling/,Base,true,0.78,ok,1
MD,Baltimore,MD-Baltimore,https://mytax.baltimorecountymd.gov/rptp/portal/property-tax-payment/,Search,true,0.92,ok,1
MD,Baltimore City,MD-BaltimoreCity,http://cityservices.baltimorecity.gov/realproperty/,Base,true,0.78,ok,1
MD,Calvert,MD-Calvert,https://selfservice.co.cal.md.us/MSS/citizens/RealEstate/,Base,true,0.78,ok,1
MD,Caroline,MD-Caroline,http://www.carolinemd.org/governmt/taxoffice/tax_db/,Base,false,0.78,ok,1
MD,Carroll,MD-Carroll,http://ccgovernment.carr.org/ccg/collect/,Base,true,0.78,ok,1
MD,Cecil,MD-Cecil,https://cecilco.munisselfservice.com/citizens/RealEstate/,Base,false,0.78,ok,1
MD,Charles,MD-Charles,http://www.charlescounty.org/treas/taxes/acctinquiry/,Base,false,0.78,ok,1
MD,Cumberland City,MD-CumberlandCity,http://167.102.209.51/inquiry/output/,Base,true,0.78,ok,1
MD,Dorchester,MD-Dorchester,http://www.dorchestertreasurer.info/tax_db/,Base,false,0.78,ok,1
MD,Frederick,MD-Frederick,http://frederickcountymd.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
MD,Garrett,MD-Garrett,https://payments.garrettcounty.org/,Base,true,0.78,ok,1
MD,Hagerstown City,MD-HagerstownCity,https://mycity.hagerstownmd.org/MSS/citizens/RealEstate/,Base,true,0.78,ok,1
MD,Harford,MD-Harford,https://hcgweb01.harfordcountymd.gov/billpay?tabindex=0,Search,true,0.92,ok,1
MD,Havre De Grace City,MD-HavreDeGraceCity,https://wipp.edmundsassoc.com/WippHAVR/,Base,true,0.78,ok,1
MD,Howard,MD-Howard,https://howardcountymd.munisselfservice.com/citizens/RealEstate/,Base,false,0.78,ok,1
MD,Montgomery,MD-Montgomery,https://apps.montgomerycountymd.gov/realpropertytax/,Search,true,0.92,ok,1
MD,Prince George,MD-PrinceGeorge,http://taxinquiry.princegeorgescountymd.gov/,Base,true,0.78,ok,1
MD,Washington,MD-Washington,http://www.washco-md.net/treasurer/retax/,Base,false,0.78,ok,1
MD,Wicomico,MD-Wicomico,http://www.wicomicocounty.org/MSS/citizens/RealEstate/,Base,false,0.78,ok,1
MD,Worcester,MD-Worcester,http://taxes.co.worcester.md.us/CGI-BIN/,Base,false,0.78,ok,1
ME,Falmouth,ME-Falmouth,http://falmouthme.munisselfservice.com/citizens/RealEstate/,Base,true,0.78,ok,1
MI,Alcona Township,MI-AlconaTownship,http://alcona.alcona.mi.govern.com/,Base,false,0.78,ok,1
MI,Allegan,MI-Allegan,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Almira Township,MI-AlmiraTownship,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Auburn City,MI-AuburnCity,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Auburn Hills City,MI-AuburnHillsCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Aurelius Township,MI-AureliusTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Barry,MI-Barry,http://barryco.readyhosting.com/,Base,false,0.78,ok,1
MI,Battle Creek City,MI-BattleCreekCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Bay,MI-Bay,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Bedford Charter Township,MI-BedfordCharterTownship,https://www.bsaonline.com/,Base,true,0.78,ok,1
MI,Bedford Township,MI-BedfordTownship,https://www.bsaonline.com/,Base,true,0.78,ok,1
MI,Bennington Township,MI-BenningtonTownship,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Berlin Township,MI-BerlinTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Berrien,MI-Berrien,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Blissfield Township,MI-BlissfieldTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Brighton City,MI-BrightonCity,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Brownstown Township,MI-BrownstownTownship,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Caledonia Township,MI-CaledoniaTownship,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Canton Township,MI-CantonTownship,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Carlton Township,MI-CarltonTownship,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Cass,MI-Cass,http://www.cass.mi.govern.com/,Base,false,0.78,ok,1
MI,Chelsea City,MI-ChelseaCity,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Chesterfield Township,MI-ChesterfieldTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Clinton,MI-Clinton,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Clinton Township,MI-ClintonTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Colon Township,MI-ColonTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Constantine Township,MI-ConstantineTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Dearborn City,MI-DearbornCity,https://bsaonline.com/?uid=599,Search,true,0.92,ok,1
MI,Dearborn Heights City,MI-DearbornHeightsCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Delhi Township,MI-DelhiTownship,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Detroit City,MI-DetroitCity,https://bsaonline.com/?uid=155,Search,true,0.92,ok,1
MI,Dundee Township,MI-DundeeTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Durand City,MI-DurandCity,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Emmet,MI-Emmet,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Farmington Hills City,MI-FarmingtonHillsCity,https://bsaonline.com/?uid=316,Search,true,0.92,ok,1
MI,Ferndale City,MI-FerndaleCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Flint City,MI-FlintCity,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Genesee,MI-Genesee,https://www.co.genesee.mi.us/treasurer/,Base,true,0.78,ok,1
MI,Gibraltar City,MI-GibraltarCity,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Grand Blanc Township,MI-GrandBlancTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Grand Rapids City,MI-GrandRapidsCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Hadley Township,MI-HadleyTownship,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Hamilton Township,MI-HamiltonTownship,https://bsaonline.com/?uid=1895,Search,true,0.92,ok,1
MI,Handy Township,MI-HandyTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Hartford Township,MI-HartfordTownship,https://bsaonline.com/?uid=1896,Search,true,0.92,ok,1
MI,Hayes Township,MI-HayesTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Huron Township,MI-HuronTownship,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Ida Township,MI-IdaTownship,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Iosco,MI-Iosco,https://bsaonline.com/?uid=1995,Search,true,0.92,ok,1
MI,Iosco-Duplicate-c67e0d91,MI-Iosco-Duplicate-c67e0d91,https://bsaonline.com/?uid=1995,Search,true,0.644,ok,1
MI,Isabella,MI-Isabella,http://www.fetchgis.com/isabellaLRP/,Base,true,0.78,ok,1
MI,Kalamazoo City,MI-KalamazooCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Lansing City,MI-LansingCity,https://bsaonline.com/?uid=384,Search,true,0.92,ok,1
MI,Livonia City,MI-LivoniaCity,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,London Township,MI-LondonTownship,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Lyon Township,MI-LyonTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Macomb Township,MI-MacombTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Merritt Township,MI-MerrittTownship,https://bsaonline.com/?uid=934,Search,true,0.92,ok,1
MI,Midland,MI-Midland,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Milan,MI-Milan,https://accessmygov.com/,Base,true,0.78,ok,1
MI,Montcalm,MI-Montcalm,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Newaygo,MI-Newaygo,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,North Branch Township,MI-NorthBranchTownship,https://accessmygov.com/,Base,true,0.78,ok,1
MI,Novi City,MI-NoviCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Olive Township,MI-OliveTownship,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Orangeville Township,MI-OrangevilleTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Owosso Township,MI-OwossoTownship,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Peninsula Township,MI-PeninsulaTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Pierson Township,MI-PiersonTownship,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Portage City,MI-PortageCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Prairieville Township,MI-PrairievilleTownship,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Redford Town,MI-RedfordTown,https://bsaonline.com/?uid=677,Search,true,0.92,ok,1
MI,Reynolds Township,MI-ReynoldsTownship,https://accessmygov.com/,Base,true,0.78,ok,1
MI,Romeo Village,MI-RomeoVillage,https://accessmygov.com/SiteSearch/,Base,true,0.78,ok,1
MI,Roseville City,MI-RosevilleCity,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Rutland Township,MI-RutlandTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Shelby Township,MI-ShelbyTownship,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Southfield City,MI-SouthfieldCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,St Clair,MI-StClair,http://www.stclaircounty.org/Offices/equalization/,Base,true,0.78,ok,1
MI,St Clair Township,MI-StClairTownship,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Sterling Heights City,MI-SterlingHeightsCity,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,St Joseph,MI-StJoseph,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Sturgis City,MI-SturgisCity,https://is.bsasoftware.com/bsa.is/,Base,true,0.78,ok,1
MI,Sullivan Township,MI-SullivanTownship,https://bsaonline.com/?uid=1598,Search,true,0.92,ok,1
MI,Texas Charter Township,MI-TexasCharterTownship,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Thornapple Township,MI-ThornappleTownship,https://bsaonline.com/SiteSearch/,Base,true,0.78,ok,1
MI,Van Buren,MI-VanBuren,https://accessmygov.com/,Base,true,0.78,ok,1
MI,Van Buren Town,MI-VanBurenTown,https://secure.waynecounty.com/w3netsslrd/DotNetForms/PTA/,Base,false,0.78,ok,1
MI,Venice Township,MI-VeniceTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Vernon Township,MI-VernonTownship,https://bsaonline.com/,Base,true,0.78,ok,1
MI,Vienna Township,MI-ViennaTownship,https://bsaonline.com/?uid=417,Search,true,0.92,ok,1
MI,Warren City,MI-WarrenCity,https://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MI,Wayne,MI-Wayne,https://pta.waynecounty.com/Home/PropertySearch,Search,true,0.92,ok,1
MI,Westland City,MI-WestlandCity,http://is.bsasoftware.com/bsa.is/TaxServices/,Base,true,0.78,ok,1
MN,Anoka,MN-Anoka,https://prtinfo.co.anoka.mn.us/,Base,true,0.78,ok,1
MN,Benton,MN-Benton,https://property.bentoncountymn.gov/search/commonsearch.aspx?mode=realprop,Search,true,0.92,ok,1
MN,Blue Earth,MN-BlueEarth,https://mn-blueearth.manatron.com/,Base,false,0.78,ok,1
MN,Carver,MN-Carver,https://mn-carver.manatron.com/Tabs/TaxSearch/ParcelDetail/,Base,false,0.78,ok,1
MN,Chisago,MN-Chisago,https://gis.chisagocounty.us/chisago_tax/,Base,true,0.78,ok,1
MN,Cook,MN-Cook,https://beacon.schneidercorp.com/Application.aspx?AppID=1373&LayerID=46422&PageTypeID=2&PageID=19190,Search,true,0.92,ok,1
MN,Dakota,MN-Dakota,http://services.co.dakota.mn.us/TaxStatement/,Base,false,0.78,ok,1
MN,Dodge,MN-Dodge,http://dodge.visualgov.com/,Base,true,0.78,ok,1
MN,Douglas,MN-Douglas,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Fillmore,MN-Fillmore,https://beacon.schneidercorp.com/Application.aspx?AppID=1066&LayerID=25416&PageTypeID=2&PageID=10333,Search,true,0.92,ok,1
MN,Freeborn,MN-Freeborn,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MN,Goodhue,MN-Goodhue,http://visualgov.co.goodhue.mn.us/,Base,true,0.78,ok,1
MN,Grant,MN-Grant,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Hennepin,MN-Hennepin,http://www16.co.hennepin.mn.us/pins/,Base,true,0.78,ok,1
MN,Hubbard,MN-Hubbard,https://publicaccess.co.hubbard.mn.us/search/,Base,true,0.78,ok,1
MN,Isanti,MN-Isanti,https://mn-isanti.manatron.com/Tabs/TaxSearch/AccountDetail/,Base,false,0.78,ok,1
MN,Kanabec,MN-Kanabec,https://beacon.schneidercorp.com/Application.aspx?AppID=453&LayerID=6582&PageTypeID=2&PageID=3498,Search,true,0.92,ok,1
MN,Kandiyohi,MN-Kandiyohi,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Le Sueur,MN-LeSueur,https://beacon.schneidercorp.com/Application.aspx?AppID=248&LayerID=3190&PageTypeID=2&PageID=1710,Search,true,0.92,ok,1
MN,Lincoln,MN-Lincoln,https://tax.cptmn.us/PTaxPortal/#/parcelSearch/Lincoln,Search,true,0.92,ok,1
MN,Lyon,MN-Lyon,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Marshall,MN-Marshall,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Martin,MN-Martin,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MN,Mc Leod,MN-McLeod,http://mcleod.visualgov.com/,Base,true,0.78,ok,1
MN,Meeker,MN-Meeker,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Mille Lacs,MN-MilleLacs,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Morrison,MN-Morrison,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MN,Murray,MN-Murray,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Nobles,MN-Nobles,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Norman,MN-Norman,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Olmsted,MN-Olmsted,https://publicaccess.co.olmsted.mn.us/Datalets/,Base,true,0.78,ok,1
MN,Ottertail,MN-Ottertail,http://ottertail.visualgov.com/,Base,true,0.78,ok,1
MN,Pennington,MN-Pennington,https://publicsearch.co.pennington.mn.us/search/commonsearch.aspx?mode=parid,Search,true,0.92,ok,1
MN,Pine,MN-Pine,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MN,Polk,MN-Polk,https://mn-polk-treasurer.publicaccessnow.com/TaxSearch.aspx,Search,true,0.92,ok,1
MN,Pope,MN-Pope,https://tax.cptmn.us/PTaxPortal/#/parcelSearch/Pope,Search,true,0.92,ok,1
MN,Ramsey,MN-Ramsey,https://beacon.schneidercorp.com/application.aspx?app=RamseyCountyMN&PageType=Search,Search,true,0.92,ok,1
MN,Redwood,MN-Redwood,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Renville,MN-Renville,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Rice,MN-Rice,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
MN,Rock,MN-Rock,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Roseau,MN-Roseau,http://mn-roseau-treasurer.publicaccessnow.com/,Base,true,0.78,ok,1
MN,Scott,MN-Scott,http://mn-scott-treasurer.publicaccessnow.com/TaxSearch/,Base,false,0.78,ok,1
MN,Steele,MN-Steele,http://cpuimei.com/tax/,Base,true,0.78,ok,1
MN,Stevens,MN-Stevens,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Swift,MN-Swift,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Todd,MN-Todd,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Traverse,MN-Traverse,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
MN,Wadena,MN-Wadena,https://tax.cptmn.us/PTaxPortal/#/parcelSearch/Wadena,Search,true,0.92,ok,1
MN,Washington,MN-Washington,https://mn-washington.manatron.com/,Base,false,0.78,ok,1
MN,Wilkin,MN-Wilkin,http://morris.state.mn.us/tax/,Base,false,0.78,ok,1
